80117542,114,1,Movie,The Great Hack,7/24/2019,2019,TV-MA,Explore how a data company named Cambridge Analytica came to symbolize the dark side of social media in the wake of the 2016 U.S. presidential election.,The Great Hack,1,"",Documentaries,"Jehane Noujaim, Karim Amer",United States
80117803,0,1,TV Show,Raising Dion,10/4/2019,2019,TV-PG,A widowed mom sets out to solve the mystery surrounding her young son's emerging superpowers while keeping his extraordinary gifts under wraps.,Raising Dion,2,"Jazmyn Simon, Ja'Siah Young, Jason Ritter, Michael B. Jordan, Ali Ahn, Sammi Haney, Alisha Wainwright","Kids' TV, TV Dramas, TV Action & Adventure","",United States
80120485,0,2,TV Show,The Mechanism,5/10/2019,2019,TV-MA,A scandal erupts in Brazil during an investigation of alleged government corruption via oil and construction companies. Loosely inspired by true events.,The Mechanism,2,"Jonathan Haagensen, Enrique Diaz, Otto Jr., Caroline Abras, Antonio Saboia, Susana Ribeiro, Leonardo Medeiros, Selton Mello, Lee Taylor, Osvaldo Mil, Giulio Lopes","Crime TV Shows, TV Dramas, International TV Shows","",Brazil
80133311,0,3,TV Show,Riverdale,5/23/2019,2019,TV-14,"While navigating the troubled waters of sex, romance, school and family, teen Archie and his gang become entangled in a dark Riverdale mystery.",Riverdale,2,"Marisol Nichols, Barclay Hope, Peter Bryant, Skeet Ulrich, Charles Melton, Martin Cummins, Mädchen Amick, Colin Lawrence, Asha Bromfield, Lili Reinhart, Luke Perry, Ashleigh Murray, Madelaine Petsch, Mark Consuelos, Hayley Law, Lochlyn Munro, K.J. Apa, Camila Mendes, Nathalie Boltt, Cole Sprouse, Molly Ringwald, Sarah Habel, Casey Cott","TV Dramas, TV Mysteries, Crime TV Shows",Rob Seidenglanz,United States
80154610,0,2,TV Show,The Rain,5/17/2019,2019,TV-MA,"Six years after a brutal virus wipes out most of Scandinavia's population, two siblings join a band of young survivors seeking safety – and answers.",The Rain,2,"Angela Bundalovic, Alba August, Jessica Dinnage, Sonny Lindberg, Mikkel Boe Følsgaard, Lukas Løkken, Lucas Lynggaard Tønnesen, Lars Simonsen","International TV Shows, TV Mysteries, TV Dramas","","Denmark, United States"
80156799,0,1,TV Show,Levius,11/28/2019,2019,TV-14,Young Levius rises through the ranks in the brutal world of metal boxing under his uncle's guidance. Forces outside the ring have their eye on him.,Levius,2,"Mamoru Miyano, Saori Hayami, Hochu Otsuka, Takahiro Sakurai, Ayane Sakura, Junichi Suwabe, Daisuke Ono, Nobunaga Shimazaki","International TV Shows, Anime Series","",Japan
80176872,0,2,TV Show,Little Baby Bum: Nursery Rhyme Friends,10/18/2019,2019,TV-Y,"Twinkle, Mia, Jacus and the rest of the Nursery Rhyme Friends perform catchy tunes for the little ones.",Little Baby Bum,2,"María Esnoz, Aaron Marsden, Chloe Marsden","Kids' TV, British TV Shows","",""
80179784,0,2,TV Show,3Below: Tales of Arcadia,7/12/2019,2019,TV-Y7-FV,"After crash-landing on Earth, two royal teen aliens on the run struggle to blend in with humans as they evade intergalactic bounty hunters.",3Below,2,"Tatiana Maslany, Steven Yeun, Glenn Close, Frank Welker, Cole Sand, Alon Aboutboul, Chris Obi, Tom Kenny, Darin De Paul, Nick Frost, Cheryl Hines, Nick Offerman, Hayley Atwell, Andy Garcia, Diego Luna","TV Action & Adventure, TV Sci-Fi & Fantasy, Kids' TV","",United States
80184676,90,1,Movie,Juanita,3/8/2019,2019,TV-MA,"Burdened by troubles in life and love, a mother of three grown children searches for hope and healing on an impromptu trip to Paper Moon, Montana.",Juanita,1,"Alfre Woodard, Ashlie Atkinson, Blair Underwood, Marcus Henderson, Adam Beach, LaTanya Richardson Jackson, Tsulan Cooper","Romantic Movies, Independent Movies, Dramas",Clark Johnson,United States
80186475,0,2,TV Show,Pokémon the Series,4/1/2019,2019,TV-Y7-FV,"Ash and his Pikachu travel to the Alola region with his mother and enroll in the Pokémon school, where they confront the nefarious Team Skull.",Pokémon the Series,2,"Laurie Hymes, Rosie Reyes, Alyson Leigh Rosenfeld, Rodger Parsons, Jessica Paquet, Sarah Natochenny, Marc Swint","Anime Series, Kids' TV","",Japan
80186796,52,1,Movie,Dancing with the Birds,10/23/2019,2019,TV-PG,"From ruffling their majestic feathers to nailing im-peck-able courtship routines, birds in paradise flaunt their best moves in hopes of landing a mate.",Dancing with the Birds,1,Stephen Fry,Documentaries,Huw Cordey,United States
80186863,0,1,TV Show,The Umbrella Academy,2/15/2019,2019,TV-14,"Reunited by their father's death, estranged siblings with extraordinary powers uncover shocking family secrets – and a looming threat to humanity.",The Umbrella Academy,2,"","TV Action & Adventure, TV Sci-Fi & Fantasy, TV Mysteries","",United States
80189829,0,2,TV Show,The Protector,4/26/2019,2019,TV-MA,"Discovering his ties to a secret ancient order, a young man living in modern Istanbul embarks on a quest to save the city from an immortal enemy.",The Protector,2,"Ayça Ayşin Turan, Mehmet Kurtuluş, Okan Yalabık, Hazar Ergüçlü, Yurdaer Okur, Çağatay Ulusoy","TV Action & Adventure, Romantic TV Shows, International TV Shows","",Turkey
80191045,74,1,Movie,ReMastered: The Two Killings of Sam Cooke,2/8/2019,2019,TV-MA,"While Sam Cooke rose to stardom as a soul singer, his outspoken views on civil rights drew attention that may have contributed to his death at age 33.",ReMastered,1,Sam Cooke,"Music & Musicals, Documentaries",Kelly Duane de la Vega,United States
80191048,65,1,Movie,ReMastered: Massacre at the Stadium,1/11/2019,2019,TV-MA,"The shocking murder of singer Victor Jara in 1973 turned him into a powerful symbol of Chile's struggle. Decades later, a quest for justice unfolds.",ReMastered,1,"","Music & Musicals, Documentaries",Bent-Jorgen Perlmutt,""
80195357,0,1,TV Show,Cannon Busters,8/15/2019,2019,TV-MA,Immortal renegade Philly the Kid and his transforming pink Cadillac join a relentlessly upbeat friendship droid on her quest to find a missing prince.,Cannon Busters,2,"Shiori Izawa, Katsuhisa Houki, Tomomi Maruyama, Taro Yamaguchi, Takaya Kuroda, Yoshitsugu Matsuoka, Junko Minagawa, Hinaki Yano, Yosuke Akimoto, Nobuyuki Hiyama, Junji Majima","International TV Shows, Anime Series","","United States, Japan"
80197526,0,1,TV Show,Sex Education,1/11/2019,2019,TV-MA,"Insecure Otis has all the answers when it comes to sex advice, thanks to his therapist mom. So rebel Maeve proposes a school sex-therapy clinic.",Sex Education,2,"Asa Butterfield, Connor Swindells, Ncuti Gatwa, Emma Mackey, Alistair Petrie, Gillian Anderson, Kedar Williams-Stirling","British TV Shows, International TV Shows, TV Comedies","","United States, United Kingdom"
80198859,97,1,Movie,Brother,11/22/2019,2019,TV-MA,"Thrust from a violent home into a brutal custody center, a teenager learns to navigate a tough new reality and forge unlikely alliances to survive.",Brother,1,"Lisette Malidor, Jalil Lespert, MHD, Darren Muselet, Hiam Abbass, Youssouf Gueye, Aïssa Maïga","Dramas, Independent Movies, International Movies",Julien Abraham,France
80199689,113,1,Movie,Velvet Buzzsaw,2/1/2019,2019,R,"A feared critic, an icy gallery owner and an ambitious assistant snap up a recently deceased artist's stash of paintings – with dire consequences.",Velvet Buzzsaw,1,"Toni Collette, John Malkovich, Natalia Dyer, Tom Sturridge, Daveed Diggs, Jake Gyllenhaal, Rene Russo, Zawe Ashton","Thrillers, Dramas",Dan Gilroy,United States
80200027,0,2,TV Show,HERO MASK,8/23/2019,2019,TV-14,"After a rash of mysterious deaths, Crown prosecutor Sarah Sinclair and SSC agent James Blood discover a conspiracy surrounding uncanny new bio-masks.",HERO MASK,2,"Yutaka Aoyama, Fuminori Komatsu, Kentaro Takano, Junpei Morita, Takayuki Sugo, Yukiyo Fujii, Yasuyuki Kase, Yuichi Karasuma, Yuhko Kaida, Haruka Shibuya, Tomoko Miyadera, Tomoyuki Shimura, Yutaka Nakano, Kouki Uchiyama","International TV Shows, Anime Series, Crime TV Shows","",""
80200047,114,1,Movie,The Boy Who Harnessed the Wind,3/1/2019,2019,TV-14,"Inspired by a science book, 13-year-old William Kamkwamba builds a wind turbine to save his Malawian village from famine. Based on a true story.",The Boy Who Harnessed the Wind,1,"Aïssa Maïga, Lily Banda, Maxwell Simba, Philbert Falakeza, Noma Dumezweni, Joseph Marcell, Chiwetel Ejiofor, Lemogang Tsipa","Independent Movies, Dramas, Children & Family Movies",Chiwetel Ejiofor,"Malawi, United Kingdom"
80200549,0,1,TV Show,When They See Us,5/31/2019,2019,TV-MA,Five teens from Harlem become trapped in a nightmare when they're falsely accused of a brutal attack in Central Park. Based on the true story.,When They See Us,2,"John Leguizamo, Niecy Nash, Vera Farmiga, Chris Chalk, Asante Blackk, Caleel Harris, Jovan Adepo, Felicity Huffman, Michael Kenneth Williams, Freddy Miyares, Aunjanue Ellis, Kylie Bunbury, Jharrel Jerome, Marquis Rodriguez, Ethan Herisse, Justin Cunningham, Marsha Stephanie Blake","Crime TV Shows, TV Dramas","",United States
80204364,0,1,TV Show,Styling Hollywood,8/30/2019,2019,TV-14,"Whether styling superstars or elevating A-list homes, couple Jason Bolden and Adair Curtis of JSN Studio connect famous clientele with the chicest looks.",Styling Hollywood,2,"Jason Bolden, Adair Curtis",Reality TV,"",""
80209553,0,2,TV Show,Busted!,11/8/2019,2019,TV-14,"Tackling different mysteries in each episode of this game show, seven sleuths get closer to solving the biggest one of all: What happened to Project D?",Busted!,2,"Park Min-young, Ahn Jae-wook, Sehun, Yoo Jae-suk, Kim Se-jeong, Lee Kwang-soo, Kim Jong-min","Stand-Up Comedy & Talk Shows, International TV Shows, Korean TV Shows","",South Korea
80210245,0,1,TV Show,Extreme Engagement,7/12/2019,2019,TV-MA,An engaged couple travels the world for a year to explore marriage customs in diverse cultures. Will the journey bring them closer or tear them apart?,Extreme Engagement,2,"Tim Noonan, PJ Madam","International TV Shows, Reality TV","",""
80211623,101,1,Movie,Otherhood,8/2/2019,2019,R,"Feeling forgotten on Mother's Day, three best friends leave the suburbs and drive to New York City to surprise their adult sons.",Otherhood,1,"",Comedies,"","United Kingdom, United States"
80212245,0,3,TV Show,The Dragon Prince,11/22/2019,2019,TV-Y7-FV,An extraordinary discovery inspires two human princes and an elven assassin to team up on an epic quest to bring peace to their warring lands.,The Dragon Prince,2,"Sasha Rojen, Jason Simpson, Jack De Sena, Paula Burrows, Adrian Petriw, Racquel Belmonte, Jonathan Holmes, Jesse Inocalla, Luc Roderique","Kids' TV, TV Sci-Fi & Fantasy, TV Action & Adventure","","Canada, United States"
80213715,59,1,Movie,Whitney Cummings: Can I Touch It?,7/30/2019,2019,TV-MA,"In her fourth stand-up special, Whitney Cummings returns to her hometown of Washington, D.C., and riffs on modern feminism, technology and more.",Whitney Cummings,1,Whitney Cummings,Stand-Up Comedy,Marcus Raboy,""
80220541,0,2,TV Show,Go! Live Your Way,6/21/2019,2019,TV-G,"Charismatic Mía gets a scholarship to an elite performing arts school, where she makes close friends but clashes with the owner's popular daughter.",Go! Live Your Way,2,"Laura Azcurra, Gastón Ricaud, Majo Cardoso, Carmela Barsamian, Pilar Pascual, José Giménez Zapiola, Santiago Saez, Renata Toscano, Majo Chicar, Axel Muñiz, Paulo Sanchez Lima","Teen TV Shows, Kids' TV, Spanish-Language TV Shows","",Argentina
80221109,105,1,Movie,4L,7/12/2019,2019,TV-MA,"Hoping to reunite with a dying friend, two longtime pals re-create their desert road trip from Spain to Mali, bringing along his estranged daughter.",4L,1,"Juan Dos Santos, Hovik Keuchkerian, Francesc Garrido, Susana Abaitua, Arturo Valls, Eric Nguyen, Enrique San Francisco, Jean Reno","Dramas, Comedies, Independent Movies",Gerardo Olivares,Spain
80222951,0,1,TV Show,Leila,6/14/2019,2019,TV-MA,"In a near-future world where an oppressive regime segregates society, one woman skirts the system to search for the daughter taken from her years ago.",Leila,2,"Sanjay Suri, Anupam Bhattacharya, Akash Khurana, Huma Qureshi, Ashwath Bhatt, Adarsh Gourav, Seema Biswas, Arif Zakaria, Siddharth, Rahul Khanna","International TV Shows, TV Dramas, TV Mysteries","",India
80223793,0,1,TV Show,Traitors,3/29/2019,2019,TV-MA,"As World War II ends, a young English woman agrees to help an enigmatic American agent root out Russian infiltration of the British government.",Traitors,2,"Jamie Blackley, Matt Lauria, Greg McHugh, Emma Appleton, Luke Treadaway, Michael Stuhlbarg, Sam Hoare, Keeley Hawes, Brandon P. Bell, Cara Horgan, David Hargreaves, Stephen Campbell Moore, Simon Kunz","British TV Shows, TV Dramas, International TV Shows","",United Kingdom
80227798,0,2,TV Show,El desconocido,6/14/2019,2019,TV-MA,"Based on real events, the fictional story of Mexican drug lord El Chato's number one hitman, El Cholo.",El desconocido,2,"Estrella Solís, César Manjarrez, Ivonne Montero, Pía Sanz, Liliana Moreno, José Ángel Bichir, Marco Uriel, Paty Blanco, Scarlet Gruber, Mario Zaragoza, Guillermo Iván, Fernando Sarfatti, Pakey Vázquez","Spanish-Language TV Shows, Crime TV Shows, International TV Shows","",Spain
80231658,0,2,TV Show,No Good Nick,8/5/2019,2019,TV-PG,"A family finds their lives turned upside down when a teenage con artist shows up on their doorstep, claiming she's a distant relative.",No Good Nick,2,"Kalama Epstein, Sean Astin, Siena Agudong, Melissa Joan Hart, Lauren Lindsey Donzis","Kids' TV, TV Comedies, TV Dramas","",United States
80238020,66,1,Movie,Katherine Ryan: Glitter Room,7/1/2019,2019,TV-MA,"Fresh from a tour, comedian Katherine Ryan shares shrewd observations about school bullies, revenge bodies and raising a very fancy child.",Katherine Ryan,1,Katherine Ryan,Stand-Up Comedy,Linda Mendoza,United States
80241539,0,1,TV Show,Mortel,11/21/2019,2019,TV-MA,"After making a deal with a supernatural figure, two high schoolers emerge with extraordinary powers and join forces to solve a murder.",Mortel,2,"Nemo Schiffman, Léa Léviant, Carl Malapa, Corentin Fila, Raphaëlle Agogué, Stéphane Brel, Marvin Dubart, Manon Bresch, Anaïs Thomas, Firmine Richard, Assa Sylla","TV Dramas, Crime TV Shows, International TV Shows","",France
80242491,0,1,TV Show,The Stranded,11/15/2019,2019,TV-MA,"Trapped on an island destroyed by a tsunami, the students of an elite school try to hold on to hope. But mysterious forces seem to work against them.",The Stranded,2,"Chayanit Chansangavej, Papangkorn Lerkchaleampote, Kittisak Patomburana, Chutavuth Pattarakampol, Chanya McClory, Ticha Wongthipkanont, Chaleeda Gilbert, Oabnithi Wiwattanawarang, Sinjai Plengpanich","TV Dramas, International TV Shows, TV Action & Adventure","",Thailand
80244627,0,1,TV Show,Two Sentence Horror Stories,9/20/2019,2019,TV-14,This anthology series of terror features diverse characters facing primal fears in spine-chilling situations that stretch past daily routine.,Two Sentence Horror Stories,2,"Uly Schlesinger, Jaiden Smith, Tara Pacheco, Kimberley Wong, Zaria Degenhardt, Guillermo Arribas, Pepper Binkley, Mikelle Wright-Matos, Kate Jennings Grant, Nicole Kang, Greta Quispe, Christopher Shyer, Aleyse Shannon, Melinda Mo, Jim Parrack, Wai Ching Ho","Teen TV Shows, TV Horror","",United States
80244681,25,1,Movie,After the Raid,12/19/2019,2019,TV-PG,A large immigration raid in a small town leaves emotional fallout and hard questions for its churchgoers about what it means to love thy neighbor.,After the Raid,1,"","International Movies, Documentaries",Rodrigo Reyes,"United States, Mexico"
80991400,91,1,Movie,High Flying Bird,2/8/2019,2019,TV-MA,"When an NBA lockout sidelines his big rookie client, an agent hatches a bold plan to save their careers – and disrupt the league's power structure.",High Flying Bird,1,"Melvin Gregg, Bill Duke, Zazie Beetz, Zachary Quinto, Kyle MacLachlan, Sonja Sohn, André Holland","Sports Movies, Dramas",Steven Soderbergh,United States
80993095,101,1,Movie,Chopsticks,5/31/2019,2019,TV-MA,A gifted but insecure woman embarks on a transformative journey when she enlists an enigmatic con man to recover her stolen car from an eccentric thug.,Chopsticks,1,"Vijay Raaz, Abhay Deol, Mithila Palkar","Independent Movies, Comedies, Dramas",Sachin Yardi,India
80996338,0,1,TV Show,Typewriter,7/19/2019,2019,TV-MA,"Three young friends in Goa plan to search an old villa for ghosts, but when a new family moves in, the home’s buried past resurfaces in chilling ways.",Typewriter,2,"Aaryansh Malviya, Aarna Sharma, Palomi Ghosh, Sameer Kochhar, Mikail Gandhi, Palash Kamble, Sara Gesawat, Purab Kohli, Jishu Sengupta","TV Horror, International TV Shows, TV Mysteries","",India
80996787,133,1,Movie,Everybody Knows,6/6/2019,2019,R,"Journeying back to her small Spanish hometown for her sister's wedding, Laura must grapple with long-buried secrets when her daughter is abducted.",Everybody Knows,1,"Ricardo Darín, José Ángel Egido, Ramón Barea, Eduard Fernández, Penélope Cruz, Elvira Mínguez, Javier Bardem, Roger Casamajor, Carla Campra, Bárbara Lennie, Sara Sálamo, Inma Cuesta","Dramas, International Movies, Thrillers",Asghar Farhadi,"Italy, France, Spain"
80997400,110,1,Movie,Kardec,8/29/2019,2019,TV-14,"In Catholic 19th-century France, professor Léon Rivail attends a séance and is moved to found spiritism, putting him in the authorities' sights.",Kardec,1,"Guilherme Piva, Charles Baudin, Genezio de Barros, Julia Konrad, Leonardo Medeiros, Dalton Vigh, Leonardo Franco, Sandra Corveloni","Faith & Spirituality, International Movies, Dramas",Wagner de Assis,Brazil
80997602,108,1,Movie,Eye For An Eye,1/15/2020,2019,TV-MA,"A cartel boss is released from prison and unknowingly put in the care of a vengeful nurse, whose life was tragically impacted by the drug lord.",Eye For An Eye,1,"Jessica Serna, María Vázquez, Daniel Currás, Xan Cejudo, Tamara Canosa, Luisa Mayol, Ismael Martínez, Rebeca Montero, Luis Tosar, Enric Auquer","Dramas, International Movies, Thrillers",Paco Plaza,Spain
80998968,98,1,Movie,Secret Obsession,7/18/2019,2019,TV-14,"When Jennifer wakes up with amnesia after a traumatic attack, her doting husband cares for her. But she soon realizes the danger is far from over.",Secret Obsession,1,"Brenda Song, Dennis Haysbert, Paul Sloan, Ashley Scott, Daniel Booko, Mike Vogel",Thrillers,Peter Sullivan,United States
80999977,87,1,Movie,The Legend of Cocaine Island,3/29/2019,2019,TV-MA,An urban legend about a duffel bag of cocaine buried in the Caribbean leads a misfit band to hatch a nutball plan to find it in this comic documentary.,The Legend of Cocaine Island,1,"",Documentaries,Theo Love,United States
81001413,51,1,Movie,Free Rein: Valentine's Day,2/1/2019,2019,TV-Y7,"Love is in the air as Zoe and friends go on a quest to find a fabled Maid's Stone. But when rivalry blinds them to danger, it's Raven to the rescue!",Free Rein,1,"Freddy Carter, Sadie Simm, Kerry Ingram, Jaylen Barron, Joe Ashman, Charlotte Jordan, Geoffrey McGivern, Celine Buckens, Manpreet Bambra, Carla Woodcock, Martin Bobb-Semple, Bruce Herbelin-Earle",Movies,"",United States
81002145,0,1,TV Show,Nailed It! Mexico,2/8/2019,2019,TV-PG,"The fun, fondant and hilarious cake fails head to Mexico, where very amateur bakers compete to re-create elaborate sweet treats for a cash prize.",Nailed It! Mexico,2,"Anna Ruiz, Omar Chaparro","Spanish-Language TV Shows, International TV Shows, Reality TV","","United States, Mexico"
81006335,24,1,Movie,Super Monsters Back to School,8/16/2019,2019,TV-Y,"The Super Monsters welcome Vida to her new home in Pitchfork Pines with a tour of their favorite places, then help her through her first day at school.",Super Monsters Back to School,1,"Britt McKillip, Kathleen Barr, Erin Matthews, Diana Kaarina, Andrea Libman, Alessandro Juliani, Nicole Anthony, Elyse Maloway, Ian James Corlett, Gigi Saul Guerrero, Vincent Tong",Children & Family Movies,"",Canada
81020518,0,1,TV Show,Criminal: Germany,9/20/2019,2019,TV-MA,"In the interview room, detectives go head-to-head with suspects and try to get to the truth – even if it means breaking the rules and risking it all.",Criminal,2,"Sylvester Groth, Christian Kuchenbuch, Peter Kurth, Florence Kasumba, Christian Berkel, Nina Hoss, Deniz Arora, Eva Meckbach, Jonathan Berlin","International TV Shows, Crime TV Shows, TV Dramas","",""
81026915,0,1,TV Show,Better Than Us,8/16/2019,2019,TV-MA,"A family on the brink of splitting up become the owners of a cutting-edge robot being sought by a corporation, homicide investigators and terrorists.",Better Than Us,2,"Paulina Andreeva, Vitaliya Kornienko, Olga Lomonosova, Sergey Sosnovskiy, Aleksandr Ustyugov, Aleksandr Kuznetsov, Eldar Kalimulin, Pavel Vorontsov, Kirill Polukhin, Vera Panfilova, Fyodor Lavrov, Kirill Käro","International TV Shows, Crime TV Shows, TV Dramas","",Russia
81034010,84,1,Movie,Back to School,8/30/2019,2019,TV-MA,"Eager to flaunt their success in front of old bullies and teenage crushes, two best friends spend a wild night at their middle school reunion.",Back to School,1,"Ludovik, Caroline Anglade, Pauline Deshons, Pitcho Womba Konga, Joséphine Draï, Marc Riso, Romain Lancry, Johann Dionnet, Nicolas Berno, Jérôme Niel, Claire Tran, Nicolas Lumbreras","Comedies, International Movies","Julien War, Rémy Four",""
81035120,24,1,Movie,True: Grabbleapple Harvest,11/1/2019,2019,TV-Y,It's Grabbleapple harvest season in the Rainbow Kingdom ... but Glummy Glooma doesn't want autumn to come. Can True and her friends save the festival?,True,1,"Julie Lemieux, Michela Luci, Cory Doran, Jamie Watson, Nicolas Aqui, Anna Claire Bartlam, Derek McGrath, Eric Peterson",Movies,"",""
81036520,106,1,Movie,Parchís: the Documentary,7/11/2019,2019,TV-14,"The spotlight's on Parchís, a record company-created Spanish boy/girl band that had unprecedented success with Top 10 songs and hit films in the '80s.",Parchís,1,"","Documentaries, Music & Musicals, International Movies",Daniel Arasanz,Spain
81038022,0,1,TV Show,"Breakfast, Lunch & Dinner",10/23/2019,2019,TV-MA,"Chef David Chang takes his insatiable curiosity about food, culture and identity on the road, in the convivial company of fun-loving celebrity guests.","Breakfast, Lunch & Dinner",2,"Chrissy Teigen, Lena Waithe, Kate McKinnon, David Chang, Seth Rogen",Docuseries,"",United States
81038598,102,1,Movie,The Influence,10/11/2019,2019,TV-MA,"Back in her childhood home to help her sister care for their comatose mother, Alicia must face a dark force from her past that now threatens her child.",The Influence,1,"Maggie Civantos, Mariana Cordero, Daniela Rubio, Ramón Esquinas, Alain Hernández, Emma Suárez, Felipe García Vélez, Manuela Vellés, Claudia Placer","Horror Movies, International Movies",Dennis Rovira van Boekholt,"Spain, France"
81040407,0,1,TV Show,45 rpm,8/16/2019,2019,TV-MA,"In 1960s Madrid, music producer Guillermo Rojas launches a rock 'n' roll label with the help of aspiring singer Robert and clever producer Maribel.",45 rpm,2,"Eudald Font, Luis Larrodera, Marina San José, Pere Ponce, Iván Marcos, Israel Elejalde, Diana Gómez, Guiomar Puerta, Joan Pera, Vito Sanz, Carlos Cuevas, Carmen Gutiérrez","Romantic TV Shows, International TV Shows, Spanish-Language TV Shows","",Spain
81041272,61,1,Movie,Francesco De Carlo: Cose di Questo Mondo,4/12/2019,2019,TV-MA,"Taking the stage in Milan, Francesco De Carlo opens up about his bad habits, religion, politics and what he's learned from traveling the world.",Francesco De Carlo,1,Francesco De Carlo,Stand-Up Comedy,"",Italy
81045499,96,1,Movie,Grand-Daddy Day Care,12/25/2019,2019,PG-13,A frustrated novelist with money problems opens an unsanctioned senior center at his house to make quick cash and occupy his cumbersome father-in-law.,Grand-Daddy Day Care,1,"Margaret Avery, Barry Bostwick, Anthony Gonzalez, Julia Duffy, James Hong, Reno Wilson, Danny Trejo, Linda Gray, Alec Mapa, Hal Linden","Children & Family Movies, Comedies",Ron Oliver,United States
81046255,101,1,Movie,Joy,5/24/2019,2019,TV-MA,"Close to paying off her debts, a Nigerian sex worker in Austria coaches a reluctant novice, and assesses the risks of taking a faster path to freedom.",Joy,1,"Mariam Precious Sanusi, Anwulika Alphonsus, Angela Ekeleme","Dramas, Independent Movies, International Movies",Sudabeh Mortezai,Austria
81053953,106,1,Movie,Inside Man: Most Wanted,9/24/2019,2019,R,A hotshot NYPD negotiator butts heads with the FBI and meets his match in a meticulous criminal mastermind as she attempts to rob the Federal Reserve.,Inside Man,1,"Aml Ameen, Andre Jacobs, Roxanne McKee, Akshay Kumar, Rhea Seehorn, Urs Rechn, Sven Ruygrok, Tanya van Graan",Action & Adventure,Michael J. Bassett,United States
81055408,0,1,TV Show,The Road to Love,12/4/2019,2019,TV-14,"After an argument with her dad, a young woman from a family of macho truck drivers is kicked out of the home and must make her own success as a trucker.",The Road to Love,2,"César Mora, Juan Manuel Restrepo, Linda Lucía Callejas, Mario Espitia, María Fernanda Matus, Toto Vega, Katherine Escobar Farfan, Mayra Luna, José Daniel Cristancho, Felipe Bernedette, María Laura Quintero, Camilo Amores, Fernando Solórzano, Ana María Cuéllar, Carmenza González","Romantic TV Shows, International TV Shows, Spanish-Language TV Shows","",""
81060232,65,1,Movie,Jack Whitehall: Christmas with My Father,12/12/2019,2019,TV-MA,"Jack Whitehall invites his notoriously stuffy father onstage in London's West End for a Christmas comedy extravaganza, complete with celebrity guests.",Jack Whitehall,1,"Jack Whitehall, Antoni Porowski, Tim Rice, Andrew Lloyd Webber, Layton Williams, Hugh Bonneville, Graham Norton, Jonathan Van Ness, Michael Whitehall, Tan France",Stand-Up Comedy,Richard van't Riet,United Kingdom
81061828,0,1,TV Show,Nailed It! France,10/25/2019,2019,TV-14,"On this fun and funny competition show, home bakers talented in catastrophe struggle to re-create dessert masterpieces and win a 5,000 euro prize.",Nailed It! France,2,"Artus, Noémie Honiat","International TV Shows, Reality TV","",France
81075519,97,1,Movie,Furie,9/25/2019,2019,TV-MA,"When traffickers kidnap her daughter from their village, vengeful Hai Phuong returns to Saigon – and her outlaw roots – to take down the abductors.",Furie,1,"Mai Cat Vi, Phan Thanh Nhien, Ngo Thanh Van, Thanh Hoa, Pham Anh Khoa","Action & Adventure, International Movies, Dramas",Le Van Kiet,Vietnam
81078456,127,1,Movie,It Takes a Lunatic,10/25/2019,2019,TV-MA,"The extraordinary life of beloved acting teacher and theatre producer Wynn Handman is recalled in this portrait of a provocative, innovative artist.",It Takes a Lunatic,1,"",Documentaries,Billy Lyons,"United Kingdom, United States, Germany"
81081067,0,1,TV Show,Charité at War,6/15/2019,2019,TV-MA,"In 1943, the staff at Berlin's Charité hospital struggle against the effects of World War II and the Nazi regime, including eugenic medical practices.",Charité at War,2,"Luise Wolfram, Lukas Miko, Jacob Matschenz, Artjom Gilz, Mala Emde, Ulrich Noethen, Frida-Lovisa Hamann, Jannik Schümann, Susanne Böwe","TV Dramas, International TV Shows","",""
81082953,0,1,TV Show,I Have a Script,5/7/2019,2019,TV-14,"After the death of a loved one, a woman decides to pursue her passion for writing by penning television scripts.",I Have a Script,2,"Fatima Al Safi, Souad Abdullah, Shujoon","TV Dramas, TV Comedies, International TV Shows","",""
81086462,0,2,TV Show,The Yard,11/15/2019,2019,TV-MA,"After a fateful domestic clash, a devoted mother finds herself in prison and fighting to survive in hopes of reuniting with her daughter.",The Yard,2,"Teoman Kumbaracıbaşı, Deniz Barut, Onuryay Evrentan, Nursel Köse, Ceren Moray, Ayça Damgacı, Kenan Ece, Çağdaş Onur Öztürk, Demet Evgar, Görkem Mertsöz, Mert Tanık","TV Dramas, International TV Shows, Crime TV Shows","",Turkey
81088331,0,1,TV Show,Chhota Bheem,7/11/2019,2019,TV-Y7,"A brave, energetic little boy with superhuman powers leads his friends on exciting adventures to guard their fellow Dholakpur villagers from evil.",Chhota Bheem,2,"Vatsal Dubey, Rupa Bhimani, Rajesh Kava, Swapnil, Mousam, Jigna Bhardwaj, Julie Tejwani",Kids' TV,"",India
81091424,170,1,Movie,Petta (Telugu Version),4/7/2019,2019,TV-14,"An affable, newly appointed college warden proves to be no ordinary man when an old enemy resurfaces and exposes his complicated, violent past.",Petta (Telugu Version),1,"Trisha Krishnan, Vijay Sethupathi, M. Sasikumar, Rajnikanth, Nawazuddin Siddiqui, Simran","Dramas, Comedies, Action & Adventure",Karthik Subbaraj,India
